dev,singletons,controls,offset
6.919296886101279,3994606,19973100,-324
15.330678134159825,3994581,19972994,325
6.96586403814797,3994606,19973099,-325
6.457468520459258,3994580,19972995,326
3.413381669907608,3994605,19973100,-326
0.6407879558506586,3994581,19972993,327
3.8894933150293127,3994606,19973098,-327
2.1075175766325174,3994581,19972993,328
17.747659058815543,3994606,19973099,-328
10.19771482908817,3994581,19972992,329
6.824065087772112,3994606,19973097,-329
3.0459066540596496,3994580,19972992,330
8.0181423052245,3994606,19973100,-330
6.4053996304373015,3994583,19972991,331
5.094011786495429,3994606,19973101,-331
3.3545152401878795,3994583,19972991,332
5.71831135816376,3994606,19973100,-332
4.304330834398481,3994583,19972990,333
11.49732124604725,3994606,19973101,-333
13.391567011432016,3994583,19972990,334
20.707667028867945,3994606,19973100,-334
6.520101914235056,3994583,19972990,335
16.20740374889283,3994606,19973100,-335
6.881711826463032,3994583,19972989,336
3.1167850300229247,3994605,19973099,-336
3.8376324873038925,3994583,19972990,337
9.444043422228873,3994605,19973099,-337
1.424601226385164,3994582,19972990,338
7.460684594639133,3994605,19973095,-338
14.826897905347096,3994580,19972987,339
11.404962469556494,3994605,19973099,-339
17.64588550340045,3994580,19972986,340
8.486140262145852,3994605,19973098,-340
5.050863567162111,3994580,19972985,341
17.041430722847053,3994605,19973097,-341
8.279253315038204,3994579,19972980,342
4.039909695403594,3994605,19973097,-342
10.271203155051893,3994577,19972980,343
11.354169383489307,3994604,19973097,-343
14.565224431036995,3994578,19972980,344
6.0154476316014325,3994604,19973096,-344
3.5643796852236846,3994579,19972979,345
6.337603570647843,3994604,19973096,-345
3.7041517474767716,3994578,19972981,346
9.038877696916842,3994604,19973093,-346
8.5010361755526,3994578,19972978,347
14.058408075526586,3994604,19973097,-347
7.106664451922143,3994578,19972977,348
8.511260600593118,3994604,19973094,-348
2.456431114721596,3994577,19972977,349
2.4109271537813584,3994604,19973096,-349
5.281554058270444,3994577,19972975,350
14.25463689175649,3994604,19973092,-350
10.652701430803063,3994577,19972975,351
2.8333725007725548,3994604,19973094,-351
9.674300790301459,3994577,19972974,352
2.9590585410463746,3994603,19973094,-352
4.1617868881975255,3994576,19972973,353
3.9217865239844514,3994604,19973094,-353
1.1978415476913824,3994577,19972967,354
4.634662925137491,3994604,19973093,-354
10.346366016205593,3994576,19972969,355
5.370262758677654,3994603,19973093,-355
2.094558982508616,3994576,19972968,356
13.985572374352614,3994602,19973092,-356
0.2733147613196678,3994576,19972968,357
5.179452970271996,3994601,19973094,-357
10.701855045149614,3994575,19972966,358
11.521155379273296,3994601,19973094,-358
8.839556682847615,3994575,19972965,359
7.093226491048853,3994601,19973093,-359
11.784156994232717,3994575,19972967,360
5.986295644764482,3994601,19973094,-360
5.474064211279938,3994575,19972967,361
20.371778348645933,3994601,19973093,-361
6.81809833642863,3994577,19972967,362
2.789681121169224,3994601,19973092,-362
9.901850692518565,3994578,19972967,363
17.89519194228751,3994601,19973091,-363
15.966061558217461,3994578,19972966,364
1.3331669666335983,3994601,19973091,-364
8.146037078723907,3994578,19972962,365
3.045469207898236,3994600,19973089,-365
11.671258025897487,3994576,19972963,366
11.70054092058976,3994601,19973089,-366
6.843517719146842,3994575,19972962,367
10.363561656119089,3994601,19973087,-367
16.79579811161011,3994576,19972960,368
14.241215824453207,3994601,19973088,-368
5.110414721126517,3994576,19972963,369
4.609828998871194,3994601,19973085,-369
7.229572080795862,3994576,19972962,370
4.218310696103487,3994601,19973086,-370
12.707033733302183,3994575,19972962,371
13.023577725557061,3994601,19973085,-371
12.123545654983907,3994576,19972962,372
9.614495712811731,3994601,19973085,-372
14.823759097238508,3994576,19972959,373
5.959102175341741,3994601,19973085,-373
15.567063918643612,3994576,19972961,374
10.287089324988301,3994600,19973085,-374
