dev,singletons,controls,offset
10.573116093908993,5989997,29950082,-248
2.303219263635583,5989995,29950060,249
7.700237554663772,5989997,29950081,-249
7.9489809658023205,5989995,29950061,250
3.6225013071874628,5989997,29950079,-250
10.959621057473484,5989995,29950062,251
18.221237510051196,5989997,29950080,-251
1.4938859644744866,5989995,29950058,252
5.873896804190167,5989997,29950080,-252
16.261318884228558,5989995,29950059,253
13.731706226615415,5989997,29950082,-253
3.2059329192386485,5989995,29950063,254
43.36091585575102,5989997,29950081,-254
26.84445883713579,5989995,29950060,255
19.053520764768336,5989997,29950078,-255
58.734208992461845,5989995,29950059,256
1.8304076831644807,5989997,29950081,-256
18.101691537844317,5989994,29950057,257
20.788006122862498,5989996,29950077,-257
13.999556600764208,5989994,29950056,258
11.491908645752119,5989997,29950081,-258
17.733771379240352,5989995,29950053,259
17.64918409832785,5989997,29950081,-259
43.61786532206929,5989994,29950055,260
4.008578271127817,5989997,29950082,-260
22.996613700953503,5989995,29950056,261
19.93307815337448,5989997,29950080,-261
12.29189873704945,5989995,29950054,262
49.62305823775114,5989997,29950079,-262
3.6146356407466556,5989995,29950054,263
14.65601570366448,5989996,29950076,-263
10.347929594063089,5989995,29950051,264
2.422934897193624,5989996,29950078,-264
13.68698623993464,5989995,29950054,265
5.922420058537682,5989996,29950080,-265
0.9805654186330344,5989993,29950048,266
22.382465631609932,5989997,29950079,-266
15.020379207572205,5989995,29950047,267
5.179586150726095,5989997,29950079,-267
12.390874498247513,5989995,29950051,268
0.016791426300117873,5989996,29950078,-268
12.813585673727516,5989994,29950051,269
3.637609775429837,5989996,29950077,-269
3.734383751315818,5989995,29950052,270
10.466994314074327,5989995,29950078,-270
17.331261324640536,5989994,29950046,271
1.7235177310185463,5989995,29950076,-271
15.12410130470758,5989995,29950053,272
15.886329603472404,5989995,29950074,-272
7.041544437791572,5989995,29950048,273
2.790288325496249,5989995,29950076,-273
1.3816080287770234,5989994,29950048,274
10.852538889020252,5989995,29950078,-274
9.571712014291734,5989995,29950053,275
7.961179709798387,5989994,29950070,-275
24.471153919177482,5989994,29950052,276
3.4233288177002805,5989994,29950073,-276
32.34859929550771,5989993,29950049,277
5.21059020016628,5989994,29950074,-277
24.596407635012923,5989993,29950049,278
2.2380208469297713,5989993,29950071,-278
9.527609720959049,5989993,29950049,279
9.25374218374111,5989994,29950071,-279
23.216640174975055,5989993,29950050,280
11.856774156354277,5989994,29950074,-280
25.36225513034492,5989993,29950050,281
18.826486236693654,5989994,29950075,-281
46.82826832948285,5989993,29950048,282
14.594428303685504,5989993,29950077,-282
19.87208572261693,5989993,29950050,283
48.86855415715854,5989992,29950077,-283
9.900158800311146,5989992,29950049,284
55.6218432930433,5989992,29950077,-284
31.80726895637474,5989993,29950049,285
10.476148738556276,5989992,29950075,-285
10.2958448717431,5989992,29950048,286
26.821353802723024,5989992,29950077,-286
22.248396549372956,5989992,29950045,287
16.19806942454744,5989992,29950076,-287
4.2517871226202715,5989992,29950045,288
22.630761069625578,5989992,29950072,-288
16.36931478314682,5989992,29950049,289
19.41859137058964,5989991,29950075,-289
16.327822266410294,5989993,29950045,290
29.529855317734018,5989991,29950075,-290
4.8126041025549995,5989993,29950048,291
9.014326455682067,5989991,29950075,-291
0.2621862918894067,5989992,29950049,292
30.159846818079586,5989990,29950071,-292
5.383842577685982,5989992,29950045,293
23.102873836574872,5989991,29950072,-293
8.25466657223211,5989991,29950043,294
5.553795827779254,5989991,29950069,-294
13.9564413746578,5989992,29950045,295
15.064484957409206,5989991,29950070,-295
6.771926717999236,5989992,29950043,296
32.94612502804421,5989991,29950071,-296
6.641310628340165,5989991,29950044,297
10.324317523548125,5989991,29950069,-297
15.668934976498804,5989991,29950037,298
6.145512857267491,5989991,29950067,-298
10.473556386600649,5989991,29950039,299
16.731189543830226,5989990,29950070,-299
4.965192077595475,5989991,29950039,300
27.6771632873847,5989990,29950064,-300
32.82694617489642,5989991,29950034,301
7.59951554441102,5989990,29950068,-301
3.214210513477923,5989991,29950039,302
2.378552168568035,5989991,29950070,-302
9.771582213746765,5989990,29950039,303
22.68568243380969,5989991,29950069,-303
6.475624266495828,5989990,29950038,304
8.607829888874903,5989990,29950069,-304
0.896513066108227,5989990,29950035,305
10.111084824113505,5989991,29950070,-305
5.775613533367164,5989990,29950037,306
2.4919936971065795,5989991,29950070,-306
24.29682632246886,5989990,29950038,307
2.6989792786327484,5989990,29950071,-307
1.0112238418769834,5989990,29950037,308
16.066388164151668,5989991,29950069,-308
7.110573238818574,5989990,29950037,309
8.908457004941283,5989990,29950071,-309
13.554834981153817,5989989,29950036,310
1.6902723510180522,5989991,29950072,-310
4.9895875155332305,5989991,29950038,311
9.528578316445419,5989991,29950073,-311
15.455180863600162,5989991,29950033,312
1.347063536892506,5989990,29950071,-312
6.543114305778971,5989989,29950036,313
1.2985434034300738,5989991,29950073,-313
0.2403020258582842,5989991,29950027,314
19.11789467757262,5989991,29950076,-314
8.0254608157843,5989991,29950032,315
0.7968744597325781,5989990,29950074,-315
17.709806638632926,5989991,29950032,316
8.346643777287625,5989990,29950075,-316
1.2430286323428845,5989991,29950033,317
9.093277407885807,5989988,29950072,-317
4.310268971941468,5989991,29950032,318
6.071764608714574,5989989,29950072,-318
2.3401757628492987,5989989,29950029,319
3.2692181838522743,5989989,29950074,-319
0.21687858988322972,5989990,29950025,320
1.9118117920304485,5989990,29950071,-320
1.0343229115862016,5989991,29950027,321
10.547369998346085,5989990,29950068,-321
11.084472774279902,5989990,29950028,322
6.985423388895356,5989989,29950068,-322
3.5755674765113667,5989991,29950025,323
13.458821994310938,5989988,29950062,-323
6.476205804281051,5989990,29950027,324
21.767842903455403,5989989,29950063,-324
16.47480160862085,5989989,29950028,325
12.388997653406705,5989989,29950066,-325
1.6182496988557205,5989991,29950029,326
13.848049356021136,5989988,29950064,-326
15.308601405099324,5989990,29950027,327
2.9672985687412847,5989985,29950061,-327
7.911720100593584,5989991,29950028,328
1.7778287588473631,5989984,29950064,-328
5.611719436204908,5989991,29950026,329
1.6331118010292585,5989986,29950061,-329
3.5498794904643276,5989990,29950022,330
8.450820904890463,5989986,29950062,-330
4.1279289047577805,5989991,29950022,331
4.12083577710041,5989987,29950063,-331
7.182203490353913,5989990,29950011,332
3.656348054466207,5989987,29950063,-332
1.8648994415538702,5989990,29950017,333
11.753790010260673,5989987,29950060,-333
7.71274449540897,5989990,29950012,334
6.349238091447173,5989986,29950059,-334
17.966052178530845,5989990,29950015,335
0.8796416626075825,5989986,29950063,-335
29.428474496670788,5989989,29950013,336
0.6173094848653307,5989987,29950061,-336
0.5774670985712191,5989990,29950011,337
10.367152717175259,5989987,29950063,-337
5.408622421440214,5989989,29950014,338
20.978112829638974,5989986,29950061,-338
24.269341365983564,5989988,29950013,339
10.32217038729982,5989987,29950063,-339
4.1616248366077,5989989,29950009,340
6.773101227813669,5989987,29950063,-340
8.691829226935624,5989989,29950013,341
6.79030234931065,5989987,29950060,-341
13.304888208309166,5989989,29950013,342
1.1558988448673517,5989987,29950058,-342
0.4247764060535246,5989989,29950010,343
2.8834855998785542,5989986,29950056,-343
9.819257944766377,5989989,29950009,344
5.349250616396489,5989986,29950061,-344
3.849308753673313,5989988,29950005,345
9.181179874337147,5989986,29950062,-345
13.457036943362255,5989988,29950007,346
14.357044451513616,5989988,29950060,-346
4.903429299684376,5989989,29950008,347
9.274468309757594,5989989,29950062,-347
3.232643596502612,5989987,29950007,348
9.270963458253618,5989989,29950063,-348
5.486920138669575,5989987,29950000,349
3.7835725100670174,5989989,29950062,-349
4.212133166743655,5989987,29950002,350
6.828605244040546,5989989,29950062,-350
0.7681873806151032,5989986,29949999,351
0.5570067818666189,5989989,29950056,-351
12.799048091786517,5989986,29949999,352
7.6693477427286325,5989988,29950059,-352
2.8933290559430134,5989987,29950002,353
5.363259390482881,5989989,29950059,-353
6.873355826690272,5989985,29950001,354
10.191254793294377,5989989,29950058,-354
7.875676545772876,5989984,29949996,355
6.612385987506968,5989988,29950058,-355
6.898864112636943,5989985,29949999,356
9.446249413869282,5989989,29950057,-356
22.06763208463417,5989984,29949997,357
5.8501416469082415,5989989,29950057,-357
6.190220172222041,5989984,29949999,358
17.933519975036234,5989989,29950058,-358
0.9522909892475582,5989983,29949996,359
6.469965387900174,5989990,29950058,-359
24.355282882322626,5989982,29949997,360
7.504108257112193,5989990,29950057,-360
0.7121170476160614,5989981,29949995,361
9.101982817084718,5989989,29950055,-361
12.568898483025805,5989982,29949994,362
3.9308092340950225,5989990,29950057,-362
20.094758792047458,5989982,29950000,363
11.481040762893372,5989990,29950055,-363
4.7926121808815765,5989982,29949999,364
14.447157346194444,5989990,29950057,-364
4.874632274299117,5989982,29950001,365
16.217765783110735,5989990,29950051,-365
8.196874956056035,5989980,29950002,366
19.18008482706273,5989988,29950052,-366
6.194242351722153,5989980,29950000,367
14.344067995975365,5989989,29950053,-367
6.523250265254319,5989980,29950001,368
3.961335341732159,5989988,29950053,-368
6.565970199027106,5989979,29950002,369
30.652837825239658,5989988,29950053,-369
18.02300302638554,5989979,29950001,370
8.595338703779362,5989988,29950052,-370
15.445523424029261,5989977,29950002,371
8.132398070955105,5989989,29950046,-371
11.889410396201129,5989978,29950004,372
21.291904179030098,5989989,29950047,-372
8.277842347056321,5989977,29950003,373
